name,stop_id,Category,Location,Sub Location,Description,Sub Description,Item,Finding,On Site Finding,Recommendation,Recommended Value,Deviation,Measure Units,Costing Info,Estimated Cost,Notes,Code Reference,Priority,Progress,Resolution,Projected Completion Date,Actual Completion Date,Actual Cost,Comments,Contractor,Landlord/Owner,Tenant,Both,Assignment,stop_lat,stop_lon,Designated Staff
"GCS216 - Sierra College Drive at Sierra Building - Sierra College Drive at Sierra Building
Grass Valley, CA 95945",24712,Pole Stops,Exterior,,"Pole Stop @ 39.236553659471, -121.057389378548",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.236553659471,-121.057389378548,
"GCS216 - Sierra College Drive at Sierra Building - Sierra College Drive at Sierra Building
Grass Valley, CA 95945",24713,Pole Stops,Exterior,,Pole Stop,,Width,The width of the boarding pad/landing area is not compliant.,54.50 inches,Provide a compliant boarding pad/landing area.,At least 60.00 inches,-5.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS217 - Spirit House - Spirit House
Nevada City, CA 95959",24832,Pole Stops,Exterior,,"Pole Stop @ 39.240671106267, -121.033952236176",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.240671106267,-121.033952236176,
"GCS217 - Spirit House - Spirit House
Nevada City, CA 95959",24831,Pole Stops,Exterior,,"Pole Stop @ 39.240671106267, -121.033952236176",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.240671106267,-121.033952236176,
"GCS218 - Squirrel Creek Road at Cedar Avenue - Squirrel Creek Road at Cedar Avenue
Grass Valley, CA 95945",24701,Pole Stops,Exterior,,"Pole Stop @ 39.222620687792, -121.079233288765",,Visibility,The Timetable/Schedule/Map information is not visible from the sidewalk.,Not Visible,Provide Timetable/Schedule/Map information signage that is visible from the sidewalk.,See Recommendation,,,,$158.00,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222620687792,-121.079233288765,
"GCS218 - Squirrel Creek Road at Cedar Avenue - Squirrel Creek Road at Cedar Avenue
Grass Valley, CA 95945",24700,Pole Stops,Exterior,,"Pole Stop @ 39.222620687792, -121.079233288765",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222620687792,-121.079233288765,
"GCS218 - Squirrel Creek Road at Cedar Avenue - Squirrel Creek Road at Cedar Avenue
Grass Valley, CA 95945",24702,Pole Stops,Exterior,,"Pole Stop @ 39.222620687792, -121.079233288765",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222620687792,-121.079233288765,
"GCS219 - Squirrel Creek Road at Margaret G. Scotten School - Squirrel Creek Road at Margaret G. Scotten School
Grass Valley, CA 95945",24705,Pole Stops,Exterior,,"Pole Stop @ 39.222870034586, -121.077784895897",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222870034586,-121.077784895897,
"GCS219 - Squirrel Creek Road at Margaret G. Scotten School - Squirrel Creek Road at Margaret G. Scotten School
Grass Valley, CA 95945",24703,Pole Stops,Exterior,,"Pole Stop @ 39.222870034586, -121.077784895897",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222870034586,-121.077784895897,
"GCS219 - Squirrel Creek Road at Margaret G. Scotten School - Squirrel Creek Road at Margaret G. Scotten School
Grass Valley, CA 95945",24704,Pole Stops,Exterior,,"Pole Stop @ 39.222870034586, -121.077784895897",,Visibility,The Timetable/Schedule/Map information is not visible from the sidewalk.,Not Visible,Provide Timetable/Schedule/Map information signage that is visible from the sidewalk.,See Recommendation,,,,$158.00,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222870034586,-121.077784895897,
"GCS220 - Squirrel Creek Road at Oak Street - Squirrel Creek Road at Oak Street
Grass Valley, CA 95945",24708,Pole Stops,Exterior,,"Pole Stop @ 39.222321470469, -121.083422899246",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222321470469,-121.083422899246,
"GCS220 - Squirrel Creek Road at Oak Street - Squirrel Creek Road at Oak Street
Grass Valley, CA 95945",24709,Pole Stops,Exterior,,Pole Stop,,Accessible Route,The boarding pad/landing area is not located on an accessible route.,Not Compliant,Make sure the boarding pad/landing area is on an accessible route.,See Recommendation,,,,,,"ADA 810.2.3, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS221 - Squirrel Creek Road at Old Dairy Place - Squirrel Creek Road at Old Dairy Place
Grass Valley, CA 95945",24706,Pole Stops,Exterior,,"Pole Stop @ 39.222437832913, -121.083310246468",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,Notes : Location Per Cnts.Routematch.Com,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222437832913,-121.083310246468,
"GCS221 - Squirrel Creek Road at Old Dairy Place - Squirrel Creek Road at Old Dairy Place
Grass Valley, CA 95945",24707,Pole Stops,Exterior,,"Pole Stop @ 39.222437832913, -121.083310246468",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,Notes : Location Per Cnts.Routematch.Com,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222437832913,-121.083310246468,
"GCS222 - Sutton Way at Glenbrook Apartments - Sutton Way at Glenbrook Apartments
Grass Valley, CA 95945",24628,Bus Stops,Exterior,,"Bus Stop @ 39.230034220780, -121.034692525864",,Sidewalk Cross Slope Next to Pad,Sidewalk next to pad is not compliant.,3.60 percent,Provide a compliant sidewalk next to pad.,Up to 2.08 percent,1.52,percent,,$26.00,,"ADA 810,  CA 11B-403.3, 810.2.3",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.230034220780,-121.034692525864,
"GCS222 - Sutton Way at Glenbrook Apartments - Sutton Way at Glenbrook Apartments
Grass Valley, CA 95945",24580,Bus Stops,Exterior,,"Bench @ 39.230034220780, -121.034692525864",,Clear Floor Space,There is no clear floor space located next to bench.,Not Found,Provide compliant clear floor space next to the bench.,See Recommendation,,,,,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.230034220780,-121.034692525864,
"GCS223 - Sutton Way at Laura Wilcox Building And Oak Ridge Apartments - Sutton Way at Laura Wilcox Building And Oak Ridge Apartments
Grass Valley, CA 95945",25064,Bus Stops,Exterior,,"Bus Stop @ 39.228596455524, -121.034317016602",,Bus Stop Pad Length,Bus stop pad is not compliant.,67.00 inches,Provide a compliant bus stop pad.,At least 96.00 inches,-29.00,inches,,"$3,168.00",,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.228596455524,-121.034317016602,
"GCS223 - Sutton Way at Laura Wilcox Building And Oak Ridge Apartments - Sutton Way at Laura Wilcox Building And Oak Ridge Apartments
Grass Valley, CA 95945",24624,Bus Stops,Exterior,,"Bus Stop @ 39.228596455524, -121.034317016602",,Bus Stop Pad Slope,Bus stop pad is not compliant.,2.40 percent,Provide a compliant bus stop pad.,Up to 2.08 percent,0.32,percent,,"$3,168.00",,"ADA 810,  CA 11B-810.2.4",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.228596455524,-121.034317016602,
"GCS223 - Sutton Way at Laura Wilcox Building And Oak Ridge Apartments - Sutton Way at Laura Wilcox Building And Oak Ridge Apartments
Grass Valley, CA 95945",24625,Bus Stops,Exterior,,"Bench @ 39.228596455524, -121.034317016602",,Clear Floor Space,There is no clear floor space located next to bench.,Not Found,Provide compliant clear floor space next to the bench.,See Recommendation,,,,,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.228596455524,-121.034317016602,
"GCS224 - Sutton Way at Olympia Garden Apartments - Sutton Way at Olympia Garden Apartments
Grass Valley, CA 95945",24581,Bus Stops,Exterior,,"Bus Stop @ 39.230250298561, -121.035078763962",,Sidewalk Cross Slope Next to Pad,Sidewalk next to pad is not compliant.,3.60 percent,Provide a compliant sidewalk next to pad.,Up to 2.08 percent,1.52,percent,,$26.00,,"ADA 810,  CA 11B-403.3, 810.2.3",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.230250298561,-121.035078763962,
"GCS224 - Sutton Way at Olympia Garden Apartments - Sutton Way at Olympia Garden Apartments
Grass Valley, CA 95945",25065,Bus Stops,Exterior,,"Bus Stop @ 39.230250298561, -121.035078763962",,Bus Stop Pad Length,Bus stop pad is not compliant.,72.00 inches,Provide a compliant bus stop pad.,At least 96.00 inches,-24.00,inches,,"$3,168.00",,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.230250298561,-121.035078763962,
"GCS224 - Sutton Way at Olympia Garden Apartments - Sutton Way at Olympia Garden Apartments
Grass Valley, CA 95945",24582,Bus Stops,Exterior,,"Bench @ 39.230250298561, -121.035078763962",,Clear Floor Space,There is no clear floor space located next to bench.,Not Found,Provide compliant clear floor space next to the bench.,See Recommendation,,,,,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.230250298561,-121.035078763962,
"GCS225 - Sutton Way at Plaza Drive And Sutton Cinemas - Sutton Way at Plaza Drive And Sutton Cinemas
Grass Valley, CA 95945",24583,Pole Stops,Exterior,,Pole Stop,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,2.60 percent,Provide a compliant cross slope.,Up to 2.08 percent,0.52,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS226 - West Main Street at Cemetary - West Main Street at Cemetary
Grass Valley, CA 95945",24406,Pole Stops,Exterior,,"Pole Stop @ 39.223659626925, -121.075301170349",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.223659626925,-121.075301170349,
"GCS226 - West Main Street at Cemetary - West Main Street at Cemetary
Grass Valley, CA 95945",24407,Pole Stops,Exterior,,"Pole Stop @ 39.223659626925, -121.075301170349",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.223659626925,-121.075301170349,
"GCS228 - West Main at the Pines Motel - West Main at the Pines Motel
Grass Valley, CA 95945",24405,Pole Stops,Exterior,,"Pole Stop @ 39.223659626925, -121.075698137283",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.223659626925,-121.075698137283,
"GCS228 - West Main at the Pines Motel - West Main at the Pines Motel
Grass Valley, CA 95945",24404,Pole Stops,Exterior,,"Pole Stop @ 39.223659626925, -121.075698137283",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.223659626925,-121.075698137283,
"GCS229 - West Main Street at Townsend - West Main Street at Townsend
Grass Valley, CA 95945",24411,Pole Stops,Exterior,,"Pole Stop @ 39.220310032031, -121.067823171616",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.220310032031,-121.067823171616,
"GCS229 - West Main Street at Townsend - West Main Street at Townsend
Grass Valley, CA 95945",24412,Pole Stops,Exterior,,"Pole Stop @ 39.220310032031, -121.067823171616",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.220310032031,-121.067823171616,
"GCS230 - Whispering Pines Lane at Crystal Dairy - Whispering Pines Lane at Crystal Dairy
Grass Valley, CA 95945",24561,Pole Stops,Exterior,,"Pole Stop @ 39.222878346131, -121.038184762001",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222878346131,-121.038184762001,
"GCS230 - Whispering Pines Lane at Crystal Dairy - Whispering Pines Lane at Crystal Dairy
Grass Valley, CA 95945",24562,Pole Stops,Exterior,,"Pole Stop @ 39.222878346131, -121.038184762001",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222878346131,-121.038184762001,
"GCS231 - Whispering Pines Lane at Unity Center - Whispering Pines Lane at Unity Center
Grass Valley, CA 95945",24556,Pole Stops,Exterior,,"Pole Stop @ 39.222304847247, -121.033142209053",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222304847247,-121.033142209053,
"GCS231 - Whispering Pines Lane at Unity Center - Whispering Pines Lane at Unity Center
Grass Valley, CA 95945",24555,Pole Stops,Exterior,,"Pole Stop @ 39.222304847247, -121.033142209053",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222304847247,-121.033142209053,
"GCS232 - Whispering Pines Across from 900 Building - Whispering Pines Across from 900 Building
Grass Valley, CA 95945",24560,Pole Stops,Exterior,,"Pole Stop @ 39.222741205520, -121.038077473640",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222741205520,-121.038077473640,
"GCS232 - Whispering Pines Across from 900 Building - Whispering Pines Across from 900 Building
Grass Valley, CA 95945",24559,Pole Stops,Exterior,,"Pole Stop @ 39.222741205520, -121.038077473640",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222741205520,-121.038077473640,
"GCS233 - Whispering Pines Lane Across from Miners Family Health Center - Whispering Pines Lane Across from Miners Family Health Center
Grass Valley, CA 95945",24566,Pole Stops,Exterior,,"Pole Stop @ 39.221926667884, -121.029762625694",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.221926667884,-121.029762625694,
"GCS233 - Whispering Pines Lane Across from Miners Family Health Center - Whispering Pines Lane Across from Miners Family Health Center
Grass Valley, CA 95945",24565,Pole Stops,Exterior,,"Pole Stop @ 39.221926667884, -121.029762625694",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.221926667884,-121.029762625694,
"GCS234 - Whispering Pines Lane at Miners Family Health Center - Whispering Pines Lane at Miners Family Health Center
Grass Valley, CA 95945",24564,Pole Stops,Exterior,,"Pole Stop @ 39.222051342624, -121.029607057571",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.222051342624,-121.029607057571,
